Sum_uniform_1;Sum_uniform_2;Sum_uniform_10;Sum_uniform_100;Sum_exponential_1;Sum_exponential_2;Sum_exponential_10;Sum_exponential_100;Sum_lorentzian_1;Sum_lorentzian_2;Sum_lorentzian_10;Sum_lorentzian_100
0.821296;0.551113;0.515209;0.454258;0.301768;0.212465;0.958312;0.945231;1.02876;-1.39886;0.358935;0.814258
0.415994;0.405318;0.663277;0.485191;1.77289;0.419066;0.964902;0.959757;0.870421;1.31943;-3.26375;-0.482502
0.203488;0.496485;0.556224;0.462986;1.237;0.43417;0.772513;1.05729;-51.2581;-0.395133;0.454081;0.0516551
0.25153;0.729394;0.614822;0.49858;0.016799;0.173199;1.04554;0.904588;0.760468;-0.348189;3.88432;-0.116977
0.0824172;0.304251;0.446461;0.507307;0.0292545;2.55389;1.19184;0.944716;3.8429;-1.44877;-9.91083;-1.35209
0.436498;0.842184;0.386399;0.498694;0.41313;0.609511;1.62092;0.841146;-2.35608;-1.79492;-0.0837143;0.531176
0.419485;0.457697;0.471075;0.459534;0.0767311;0.986408;0.999351;1.04145;-5.47701;-4.31959;-4.47656;-9.02822
0.177979;0.113449;0.389834;0.547248;0.64787;0.311872;1.19931;1.02498;-1.66612;-0.346844;0.0344275;-0.471349
0.433383;0.554003;0.585296;0.503197;0.0514749;1.93666;0.791643;1.2094;-0.0332825;-6.79564;0.294294;0.402943
0.328143;0.762064;0.551389;0.444049;0.610427;2.77224;0.903776;1.18313;-0.321639;-0.0371639;5.03408;-0.608382
0.794407;0.319649;0.557115;0.440746;0.458726;1.60462;1.12318;1.04924;0.43314;0.238008;-0.817033;0.00433749
0.00779573;0.61698;0.523819;0.524021;0.600547;1.15658;0.79193;0.904354;2.77011;-0.0612421;0.440007;-0.302026
0.772728;0.530177;0.486669;0.48511;1.67491;2.15304;1.01789;1.10755;-0.750547;0.632549;-0.597502;0.62565
0.422474;0.426733;0.499417;0.480027;0.109689;0.36689;0.418667;0.928442;0.385407;-6.22176;-0.616888;-0.357944
0.0201378;0.576025;0.668259;0.513027;2.07416;1.30173;0.682602;0.906923;1.76362;-0.472939;5.9616;0.892542
0.417517;0.727254;0.519669;0.574373;1.85434;1.94619;1.34789;0.992157;-0.387651;-0.335614;-3.2867;-0.733056
0.0442814;0.632814;0.456701;0.471707;1.79049;0.471943;0.548729;0.855102;-0.170088;1.48118;1.75264;23.9057
0.280196;0.464531;0.571013;0.522922;0.165245;0.387468;0.94264;1.071;-0.929187;-0.571243;3.41359;-0.830495
0.3219;0.452772;0.404039;0.49894;0.701796;0.624477;1.36263;0.904649;-0.94084;-1.04601;-0.3576;1.95416
0.0123213;0.73572;0.475445;0.561896;0.153507;1.27598;0.590914;1.12518;-0.622817;-1.08951;-0.622437;9.04629
0.274268;0.830523;0.550961;0.480395;0.387846;0.845227;0.761829;1.08128;0.46508;0.48612;1.03631;-1.51284
0.442039;0.890018;0.453504;0.538511;0.848103;1.38533;1.51168;1.25091;2.57146;-1.44171;-0.165457;0.847075
0.00246509;0.38549;0.482597;0.536404;0.101611;1.00053;1.08457;1.02361;-1.69701;-0.517545;-1.58187;-0.839883
0.232226;0.487039;0.46725;0.472668;1.29206;2.41961;0.653398;0.966883;-2.92096;0.305637;-1.43376;-0.625304
0.302202;0.456411;0.571129;0.494177;0.508784;0.653811;1.05437;0.837651;1.19226;2.01987;-30.3683;2.0062
0.688761;0.350904;0.541406;0.498064;0.242078;0.998468;0.851903;1.03456;1.34419;-1.30823;-2.48471;1.92398
0.28843;0.570151;0.495826;0.479915;0.416691;0.953709;0.883001;1.134;-10.0093;0.185376;1.53946;0.550903
0.220177;0.22594;0.498656;0.45712;0.760108;0.59367;0.938663;0.895845;0.394513;-0.329844;-0.247975;6.40891
0.033458;0.513787;0.510211;0.518963;0.44099;0.708848;1.43531;0.925926;0.817645;-0.549798;0.0956513;0.0809342
0.50112;0.315028;0.604272;0.475278;0.981075;0.910108;1.28375;0.94344;0.200938;-1.32417;3.49736;-74.1745
0.32296;0.330157;0.458961;0.540663;0.0632144;0.274253;0.748651;1.14442;4.20445;-4.84904;-1.33781;0.380129
0.577253;0.182393;0.557672;0.476262;1.02813;3.63215;0.983857;1.08124;0.625025;-2.21314;-0.0206354;-0.424152
0.268681;0.334295;0.36445;0.488215;0.896776;0.605653;0.708777;0.968292;1.3124;-1.28827;-6.33349;-3.10462
0.659424;0.484363;0.543223;0.501019;0.130835;1.43851;0.812706;1.12375;6.45265;-2.39988;-0.848508;-1.06938
0.127742;0.710782;0.622346;0.502423;2.68218;0.865397;0.541469;0.94993;7.06317;-5.05807;1280.6;-3.21012
0.154768;0.547326;0.396466;0.509153;0.437204;0.621146;0.857286;1.00736;16.6653;-1.55842;-0.732691;-2.462
0.488864;0.536602;0.473029;0.481798;0.56165;0.884351;0.988029;0.968533;-0.0378708;10.1605;-2.42796;1.313
0.186615;0.672266;0.579107;0.502735;0.652275;0.803509;0.532357;0.993918;0.607504;2.41429;-1.56575;-2.0675
0.0614484;0.25495;0.543619;0.54009;0.951175;0.345439;1.00486;0.987185;0.52765;-17.6388;-1.28822;-0.785418
0.975307;0.377838;0.498267;0.518487;0.049118;0.294009;1.32457;0.91631;0.415823;63.1972;6.36952;61.2195
0.568619;0.714213;0.564666;0.485917;0.366815;0.298896;1.11432;0.959281;-2.22913;-7.81672;-31.373;1.29023
0.765073;0.204381;0.651953;0.495429;1.81526;0.423398;0.703167;1.037;0.117362;-0.287373;12.0293;2.57585
0.0471635;0.332313;0.52398;0.497735;0.500304;0.649033;0.607345;0.934908;-0.807663;-1.43999;0.466228;1.39418
0.102932;0.732544;0.420097;0.531162;0.497982;1.20386;0.709885;0.975814;1.7437;0.235633;0.6168;-39.6424
0.834194;0.63649;0.483115;0.521014;3.99591;1.1268;1.37718;1.15357;-2.31867;-1.15208;-2.71125;-0.131044
0.210912;0.102859;0.523084;0.491057;0.285909;0.867545;0.713551;0.917805;1.42039;0.4641;2.04144;2.45333
0.597797;0.686539;0.392712;0.513058;2.1152;0.921654;0.931993;1.28023;1.63971;0.453564;1.76102;-2.17812
0.834172;0.474448;0.499201;0.500726;0.854174;1.14776;1.46644;1.04468;-3.68758;-0.401102;-0.229333;-1.52413
0.663292;0.477386;0.331625;0.4445;0.223197;0.947319;0.666744;1.0098;2.4412;-1.32434;6.84287;-0.405958
0.154201;0.387737;0.558024;0.493224;1.28501;0.135804;1.55878;1.00396;-0.539239;-1.72988;1.18644;0.138049
0.563329;0.533697;0.37957;0.565118;1.31784;0.433991;1.01916;0.994828;-0.493823;0.134673;0.985832;-0.398021
0.461723;0.190435;0.585255;0.528549;5.57954;3.75962;0.884069;1.12686;7.6301;-0.507558;2.5276;-0.282095
0.833383;0.1919;0.419301;0.495188;0.394129;0.864851;0.879868;0.982495;-0.461908;-0.306514;-10.9158;2.9917
0.552227;0.778572;0.429977;0.474066;0.470334;2.26367;1.47208;0.890142;1.32249;0.242817;2.35274;0.124691
0.340099;0.587599;0.345136;0.542197;2.62279;0.601275;0.90243;0.902981;0.23287;17.6481;1.63767;-9.3933
0.546733;0.563198;0.409658;0.570625;0.369994;0.346839;0.635391;1.01757;-299.793;-0.824765;-0.0819257;28.3049
0.862856;0.640711;0.410358;0.526322;2.06583;1.0786;0.473664;0.935257;2.56038;0.650906;8.53166;1.16833
0.577019;0.403622;0.520452;0.500178;2.17909;1.40161;1.51195;0.968498;4.57315;0.413149;-2.80848;-1.31634
0.959654;0.805916;0.444702;0.476699;0.115479;0.255715;1.19734;1.0434;9.83998;-0.0864119;0.218121;-0.114909
0.06639;0.293133;0.327432;0.486853;0.528435;0.510517;1.07648;1.14969;-0.218961;-0.517365;0.551443;1.21501
0.859933;0.918924;0.570154;0.494057;1.90259;0.416617;1.18048;0.952131;0.429045;0.815275;-3.16801;1.28894
0.508067;0.323096;0.605264;0.514476;1.43345;1.59403;0.91256;0.844922;-1.31721;0.305109;-0.00326639;2.00443
0.608661;0.443852;0.481704;0.503938;0.465633;0.299126;0.970492;0.829568;1.35158;0.365949;1.78743;-0.190425
0.893467;0.304455;0.466471;0.499689;2.36375;0.523738;0.954302;1.02509;1.69797;1.15609;-0.819921;-1.04575
0.00930804;0.57533;0.369918;0.508272;1.77159;2.0279;0.652233;0.997534;-0.415744;11.9411;-0.421312;0.478364
0.985561;0.747208;0.600907;0.470852;1.48437;1.13296;0.664576;1.02762;-3.99543;-3.51259;-1.25891;-0.0801354
0.47398;0.170166;0.262214;0.461697;0.975619;1.61217;0.700465;0.93777;0.48451;2.15143;-0.830169;1.92581
0.19434;0.481506;0.593093;0.499037;0.0376395;0.563146;1.36893;0.955093;0.398862;5.60869;-0.263824;-0.296701
0.303403;0.514053;0.555015;0.482599;0.338356;0.443575;0.756586;0.95312;1.26455;1.11464;0.0654547;-0.867018
0.0162805;0.778995;0.60798;0.528519;1.04879;1.2517;1.33268;1.04496;-1.92714;-1.71543;-0.671357;-1.40426
0.766417;0.0432307;0.592458;0.457438;1.01104;0.979379;1.75438;0.984665;-0.36861;-3.78765;7.80387;-0.00597198
0.851338;0.567953;0.452083;0.570251;1.53727;1.37371;0.566408;0.878153;-0.687667;-6.87225;0.867607;-0.0955375
0.887819;0.850918;0.499585;0.450529;5.03057;1.08572;1.23251;1.10882;0.354703;4.47735;-0.336541;-1.42682
0.869831;0.336064;0.525082;0.5129;1.24907;0.647027;1.35634;1.149;0.607002;0.498654;-0.683093;-1.67698
0.917369;0.562862;0.466786;0.510029;0.413564;1.67721;0.694534;0.866391;-2.29697;0.652487;2.10562;-0.300076
0.742558;0.623271;0.56362;0.542137;0.114678;0.489538;0.885952;1.24761;1.06187;-3.59019;0.729829;-1.03849
0.269124;0.352352;0.463345;0.524483;0.0516119;0.897059;0.789836;0.862691;-0.950691;-0.508363;-2.90109;-3.41045
0.0727021;0.60468;0.618312;0.489945;0.329752;0.710328;1.36283;0.915669;-4.07939;2.82429;-0.333006;0.653982
0.485241;0.306566;0.374016;0.512872;1.29166;1.16275;0.970718;1.03082;-8.98936;-0.48248;-1.42485;-0.921148
0.434532;0.567651;0.358701;0.51181;0.602928;2.02597;1.18856;0.953128;-1.82979;1.82083;-3.09029;1.85452
0.363835;0.31509;0.434325;0.514709;0.0115491;0.866158;1.37583;1.13873;0.926397;0.62744;6.17378;0.966192
0.435405;0.453784;0.518222;0.460758;1.41313;2.08048;1.03525;1.02945;1.22162;1.54156;-2.83537;-0.539598
0.630123;0.826843;0.405505;0.485297;0.500103;0.405157;0.948779;1.06413;-0.147391;-1.10576;-5.21324;0.542703
0.816228;0.858176;0.508904;0.533297;2.56293;1.72927;0.948381;0.968083;-0.333204;-0.72359;-0.425522;-1.02838
0.0929314;0.850436;0.684262;0.464898;1.74148;0.322687;0.663496;0.897593;-1.07348;1.60371;-1.50079;0.405435
0.986561;0.685791;0.37779;0.533393;0.211618;1.08369;1.11873;1.04098;-1.19092;-1.24968;2.37214;-3.54919
0.148948;0.529161;0.478817;0.499107;2.83689;2.14403;1.11303;1.01594;0.538223;0.462072;-1.0886;-1.80314
0.651439;0.725828;0.555537;0.486753;0.0420013;0.634499;1.05714;0.890634;-0.586726;1.07811;2.54063;0.438836
0.995256;0.517287;0.58137;0.451374;2.65084;0.728151;0.853572;1.13665;0.198532;-0.101663;0.41053;65.0742
0.108756;0.32521;0.461706;0.448708;0.950451;2.83562;0.549329;1.01604;-0.795202;-0.481038;0.524737;-2.56039
0.198667;0.668157;0.496267;0.537143;0.810152;0.628482;1.08473;1.00628;-0.173686;0.372694;0.4578;-1.18783
0.644026;0.164615;0.667448;0.505169;1.50598;0.255544;0.589338;1.04357;-1.20247;-16.0352;-2.88081;-4.66299
0.60092;0.603611;0.498135;0.492751;0.99059;0.103475;0.938872;1.07881;0.0793784;-0.170933;-7.08774;-6.26862
0.564411;0.345353;0.548972;0.477144;0.96257;0.461043;0.931479;1.21269;-0.178953;-0.762271;4.61341;2.98822
0.817609;0.892626;0.638153;0.550745;3.17852;0.534625;0.636013;1.1567;1.23711;-18.2806;-2.11488;0.637799
0.0587736;0.500814;0.355992;0.525446;0.838139;1.06972;0.687333;0.951429;-0.00165824;0.322071;-4.27666;-1.83033
0.433477;0.586518;0.519797;0.496923;0.130163;1.97154;1.21635;0.953674;0.569233;-1.65496;0.961984;-0.852554
0.674912;0.807624;0.517546;0.503309;1.59065;0.141468;0.658477;1.13362;-0.781119;-0.190794;19.6695;2.54454
0.187022;0.437794;0.5459;0.522984;0.851712;0.500292;0.884646;0.985259;-1.11927;-0.538767;-30.5558;-3.73083
0.350772;0.382058;0.649853;0.550701;0.0410805;0.956765;0.472271;1.01135;-0.49202;2.99517;0.811526;-2.47622
0.264896;0.406559;0.502113;0.532252;0.992212;1.68481;0.714231;0.925141;1.1651;0.401839;1.17255;2.71182
0.100441;0.33709;0.541475;0.475239;2.97184;0.0717836;0.582771;0.925284;16.48;-3.84039;-0.488072;-0.318301
0.914125;0.606357;0.48085;0.494545;0.140655;1.41631;0.458882;0.920675;-0.232246;-0.370823;0.0911631;-0.863188
0.727726;0.412708;0.381668;0.600702;0.124786;0.341469;1.26633;1.04563;-1.43037;-3.22243;-0.217263;1.83914
0.30404;0.172332;0.444978;0.439859;0.945414;0.597286;0.843027;0.888377;0.471836;-9.52933;-2.97114;0.350219
0.607956;0.682271;0.567677;0.475212;0.173811;0.697529;1.21367;0.984001;-5.64718;-0.55934;0.0865655;0.571715
0.27917;0.597748;0.549874;0.489121;0.0856162;2.0441;0.928507;0.948992;-0.191774;-0.681879;1.97218;0.987664
0.670891;0.423659;0.562575;0.477283;0.504089;0.631294;0.66795;0.992865;-0.550976;-2.23078;-2.09373;-0.607332
0.437439;0.26695;0.441465;0.533857;2.68472;0.47797;1.00518;1.14823;0.334056;-0.407085;2.42445;11.3832
0.275655;0.806266;0.55125;0.548987;0.452272;0.66468;0.994792;1.16824;0.611592;-0.403886;0.280413;-0.565726
0.842843;0.538023;0.469475;0.445219;1.57581;1.1761;0.847918;1.00271;3.91414;-1.02578;1.50032;0.672796
0.708494;0.501475;0.520084;0.491625;0.186081;0.472997;0.614102;1.07761;4.67522;0.302032;0.878993;17.4987
0.447069;0.558407;0.529778;0.506426;0.0804949;0.440804;1.51454;0.921196;0.339839;0.684402;-0.658285;-0.564978
0.848199;0.530614;0.614925;0.490348;2.78056;0.591399;1.49809;0.905844;3.00973;-0.153235;-0.790576;0.0327409
0.683685;0.730779;0.595482;0.481222;1.08039;2.31824;1.07365;1.04381;-11.8006;10.0888;-12.6901;1.10245
0.176337;0.413432;0.448819;0.490285;0.300903;0.479439;0.749082;1.05883;-0.0758844;1.40801;-0.736596;0.901862
0.696178;0.521336;0.418611;0.4746;0.623797;0.155758;0.856571;0.935689;1.57934;0.212531;2.98314;1.12097
0.730506;0.702432;0.459955;0.497829;2.63713;1.07254;0.881916;0.922281;3.06335;0.341724;-0.619979;1.10857
0.111315;0.692442;0.375959;0.520606;0.937957;1.11765;0.580813;0.933851;26.8532;-0.203437;-1.77464;1.13708
0.288559;0.451792;0.572968;0.516827;0.960507;2.46197;0.942236;1.07192;-1.19831;-0.42684;-0.818233;-1.14389
0.399631;0.558109;0.574378;0.465626;3.95259;2.08308;0.894175;0.973866;7.51019;0.665942;-1.21926;0.795529
0.410731;0.179669;0.592512;0.500486;0.110846;0.557922;1.35372;1.16146;2.89895;1.38103;-3.70358;-1.65585
0.419601;0.45325;0.590359;0.484179;2.88425;1.11819;0.874077;0.915283;0.277283;10.823;-1.77398;0.615885
0.0203965;0.482355;0.443442;0.465957;0.7841;0.971099;0.531277;1.22922;-1.74838;-1.49456;1.12835;-3.70112
0.985079;0.662732;0.651704;0.497797;2.43876;0.528233;1.12196;1.15482;-0.744287;0.34677;5.98189;-0.4338
0.175172;0.628453;0.541315;0.449596;0.267322;0.198038;1.28008;0.953788;-1.13354;1.85521;1.75552;0.995291
0.200137;0.398229;0.418485;0.476211;1.65505;1.10971;1.06116;0.788692;4.29016;14.6719;-0.520628;34.0175
0.48653;0.61901;0.491993;0.437017;1.11432;0.44308;1.45747;1.04608;-1.43843;-0.978497;-1.02586;-6.95526
0.816628;0.301418;0.6166;0.483606;0.323403;1.4532;0.766768;1.07869;0.0306482;2.33784;-4.04646;-0.581836
0.778423;0.700812;0.428989;0.493169;0.524499;2.28852;0.927812;1.09143;1.59232;-17.2132;-4.27777;5.1063
0.182526;0.590417;0.438222;0.521343;0.518718;0.0935922;0.624871;0.95721;0.742691;-3.05826;-0.104431;0.193165
0.564007;0.457795;0.53875;0.503715;0.784308;1.32208;0.786841;0.942275;-0.835241;0.67742;-1.74492;-0.0424165
0.711247;0.489226;0.654654;0.462118;0.574113;0.381012;1.74091;0.867577;-0.0778987;0.607414;1.42924;0.248482
0.438795;0.610186;0.421339;0.500125;0.508604;0.945308;1.53124;1.265;0.137634;2.71577;-0.925406;-0.167406
0.412127;0.561569;0.481543;0.529132;0.401818;0.665361;1.32424;1.01883;-1.83409;0.602624;-7.85573;0.254967
0.307372;0.190622;0.498849;0.516977;1.64409;1.11162;0.966112;0.90356;-25.6519;-0.502632;-0.668669;3.11752
0.153763;0.0225817;0.57459;0.497423;0.192997;1.0903;1.30525;0.959429;-0.0948465;-0.507519;-1.26483;-1.25161
0.0382885;0.446429;0.515453;0.441032;1.53178;0.989991;0.981356;1.08387;-5.99203;-0.813576;-0.298541;-0.674656
0.882654;0.473542;0.483698;0.533132;0.869249;1.4589;0.942596;0.877186;0.114724;1.0964;4.17004;-0.294566
0.553958;0.680606;0.358058;0.497788;0.838171;0.666619;1.08474;1.07195;-0.415895;-0.305604;-2.75179;1.33088
0.238979;0.683017;0.510462;0.470044;0.906995;0.650758;1.11604;1.01216;-0.353531;7.16145;3.55706;1.36614
0.833588;0.27119;0.439268;0.462266;1.26882;1.07832;1.05621;0.965947;2.22974;-5.64265;-0.536893;-0.637564
0.230944;0.846518;0.441005;0.431354;0.707606;0.606345;0.889614;0.826955;0.533276;0.231928;-2.31695;0.959476
0.306337;0.2176;0.386511;0.476896;0.161962;0.768041;0.896904;1.11335;5.58663;1.51938;-7.61281;24.8684
0.375564;0.957877;0.493772;0.558187;0.438596;1.07952;1.04051;1.07492;0.226967;-0.683063;0.0905681;-5.3459
0.163503;0.108776;0.421945;0.45048;0.00842802;0.232899;0.532907;0.956962;0.0672359;0.701693;-0.30078;-17.538
0.651328;0.718214;0.54812;0.515015;0.145951;0.857861;0.897195;0.943949;-2.04951;-0.929339;-0.415804;0.421088
0.762582;0.1843;0.533885;0.518257;0.0914871;0.185472;0.716558;0.9234;2.31864;0.053752;-0.100301;-15.7587
0.318448;0.429252;0.609737;0.515691;0.859865;0.266112;1.0701;1.02734;-1.64905;-0.363916;-2.46734;0.615433
0.621833;0.39684;0.456132;0.504247;0.941639;2.25327;1.27944;1.14793;1.66395;0.380757;-0.269106;0.349788
0.330543;0.141178;0.616109;0.532418;0.0287771;2.08119;1.1288;0.93095;1.1059;-1.04048;-0.948211;-0.513012
0.967858;0.74998;0.598582;0.543095;0.387268;1.21883;1.39309;0.991173;-1.13125;-0.430604;-0.141352;-0.912671
0.703451;0.462856;0.669901;0.493571;2.00971;2.70895;0.572262;1.10018;0.40045;0.471742;-2.84074;2.22198
0.724217;0.285438;0.409888;0.499756;0.542113;2.1003;1.0867;0.955945;-2.54313;-1.94397;1.20878;-0.257897
0.130453;0.343237;0.578166;0.524868;0.178935;1.19937;0.751342;0.995143;-0.752617;1.6255;-0.0356398;6.78772
0.176288;0.470641;0.387668;0.481455;1.20883;0.610083;0.787089;1.23894;5.42631;0.386138;0.73698;-2.3342
0.894663;0.184018;0.426275;0.512012;0.474047;0.60438;1.35164;1.18095;-0.0749649;0.659604;0.0429747;1.3886
0.22342;0.37222;0.457791;0.487434;0.826246;1.80048;1.09853;0.938402;-3.61249;10.1323;-0.545767;0.352582
0.30074;0.669151;0.470221;0.53147;0.512182;0.939569;1.00439;0.982981;1.46033;-0.968875;0.53281;1.94219
0.302203;0.311072;0.583591;0.478115;0.945305;1.70047;0.895819;0.881197;0.227315;0.112644;1.57563;2.67014
0.483224;0.958449;0.420132;0.479704;1.6311;0.753885;1.08013;1.07539;-1.92733;0.105072;1.30371;1.3132
0.628653;0.535754;0.687442;0.496375;0.375712;0.954097;0.832191;0.870067;-2.99956;0.882874;-137.365;-0.459138
0.189088;0.589477;0.529216;0.509711;0.998778;0.583119;0.679066;0.974532;-0.0974269;-0.202154;0.350248;-0.928874
0.935492;0.61606;0.507858;0.519747;3.85157;0.487501;1.33031;1.08903;-4.1882;-0.294902;1.67071;-0.683151
0.463016;0.200898;0.401577;0.527378;0.162566;1.05672;0.535954;0.905915;-4.77258;-1.88949;-0.167575;0.642921
0.0886462;0.478171;0.799325;0.493444;1.6483;1.98076;1.24641;1.02832;-0.0285716;0.232721;1.48288;7.74276
0.39044;0.60562;0.382252;0.44868;0.070541;0.662336;0.762665;0.996612;-0.0718174;-2.09161;0.555525;-0.402067
0.896632;0.444667;0.321117;0.460186;0.875868;1.64727;1.05504;1.06159;-3.38438;-0.402835;-0.990706;-0.438464
0.128348;0.315295;0.573956;0.512434;0.783659;0.508249;1.10284;0.887244;0.00961078;-0.0875966;1.97993;-1.37856
0.251874;0.412578;0.554661;0.523934;0.284026;0.558323;1.04638;0.902608;-1.12698;-0.180333;-0.526515;-2.7198
0.854159;0.29803;0.605295;0.481814;1.43923;1.15667;0.701323;1.14365;0.380161;-0.122727;-0.189292;1.8545
0.281282;0.443253;0.323287;0.52069;0.473048;0.337524;1.38966;1.07071;0.975838;-51.922;-0.46151;-0.307639
0.670937;0.42543;0.410169;0.521524;0.407952;1.45246;1.81762;0.906184;1.79785;0.749218;0.402047;-2.79291
0.885653;0.529864;0.437669;0.480651;0.140633;1.40683;1.31516;0.9719;-1.95793;-2.12179;0.19185;-3.62089
0.118945;0.557447;0.510602;0.536038;1.36686;0.429818;0.755333;1.00078;0.135976;0.654678;-0.602823;2.18116
0.429287;0.569615;0.516606;0.512071;1.26412;1.03143;0.589892;0.872984;-1.03268;-1.26987;-0.187543;1.07629
0.784842;0.28569;0.455878;0.457969;0.00523877;0.661717;1.08005;0.727139;0.556349;0.432786;0.452661;0.940819
0.502914;0.453765;0.485311;0.458301;1.78911;2.45063;0.533799;0.85361;-0.164185;-0.567118;-2.70001;-0.791509
0.197285;0.707094;0.677487;0.45418;0.726276;2.02084;1.11812;1.1417;1.44388;-0.580523;0.345688;6.27467
0.754333;0.492333;0.36867;0.475558;1.85523;0.163285;1.04374;0.885048;0.901658;1.94569;-1.40916;-0.0952677
0.210885;0.366873;0.377616;0.480883;1.02204;1.63018;0.828113;1.12315;9.0692;0.188416;2.45201;0.820958
0.813948;0.842285;0.499347;0.500058;1.7689;1.31897;1.214;0.893596;1.79635;0.0416516;4.90037;-2.60242
0.467061;0.266663;0.471514;0.477526;0.402634;0.970791;0.973334;0.962985;0.534968;-0.926049;-6.49765;1.68701
0.363064;0.376154;0.561779;0.469282;0.769434;0.649004;0.623533;0.938063;-6.46362;-0.420505;2.5562;1.76897
0.865538;0.592506;0.531729;0.45289;0.0683342;0.251471;0.978322;0.875817;-0.0254748;-0.52154;-0.479762;0.771211
0.0118667;0.617742;0.392245;0.483177;2.19565;0.898925;0.748883;0.99867;4.31889;6.99316;0.155715;-1.02743
0.187303;0.526919;0.602694;0.495405;0.10448;0.271576;0.63803;1.0489;-0.264654;-0.60191;-0.334316;-0.331216
0.819373;0.525927;0.339116;0.537249;0.599867;1.02747;1.04753;1.04912;13.5345;-3.7894;-0.989901;2.59497
0.208113;0.0566365;0.623093;0.503284;0.270578;0.891701;0.802809;0.984899;0.157696;-3.43915;-10.8133;0.673222
0.455083;0.506993;0.53019;0.520546;0.213888;0.925392;1.19673;0.894832;-0.186261;0.641961;-0.447925;0.705189
0.533579;0.396718;0.553699;0.498662;0.0282868;4.60372;1.07243;1.08885;-2.6189;-0.908721;0.705141;0.48452
0.183154;0.498362;0.357477;0.467675;1.60088;0.349617;0.935492;0.937642;-0.0778413;-1.84556;-0.565286;1.52237
0.915934;0.284474;0.49047;0.463541;1.34123;1.32537;1.61998;1.11788;0.250878;-0.339439;4.34343;7.685
0.686875;0.647546;0.523183;0.47503;1.64378;0.477722;1.15355;0.962348;-0.84699;2.1114;-4.49792;-0.344047
0.098157;0.652198;0.564604;0.53391;1.14158;1.77099;1.11342;1.05172;0.60332;0.421488;-0.8511;0.683725
0.953704;0.302576;0.530541;0.507567;0.618101;0.824257;1.69969;1.02019;1.48798;3.30156;-14.9859;0.294067
0.27733;0.202757;0.498391;0.492027;1.74476;1.81556;0.913434;1.14558;-1.27716;1.19309;-1.50706;1.0852
0.608687;0.464535;0.57391;0.523499;0.082002;1.39674;0.901932;0.933653;-0.682113;14.4953;-3.91406;0.250107
0.0289969;0.760869;0.49112;0.485423;3.55285;1.00811;0.866;1.26403;-0.313735;-1.6781;-55.2189;-6.98297
0.125952;0.197107;0.495839;0.470415;1.55199;1.05183;0.8507;1.16223;0.568931;0.453222;-0.582548;6.54969
0.40081;0.467199;0.433366;0.514795;0.314945;1.4507;0.834933;0.935618;1.92936;0.408868;-2.31556;-1.80939
0.396805;0.347714;0.433802;0.467407;1.93053;0.571699;0.961382;0.987728;0.250444;-369.152;-3.38626;-0.229562
0.954387;0.371302;0.358756;0.491552;0.141201;1.52308;1.31723;0.839717;-0.00203292;-0.545765;-0.349031;-6.50107
0.0410243;0.352827;0.362828;0.483876;0.861289;2.1222;1.32114;1.02329;0.781008;-0.751836;0.403043;-2.58898
0.205602;0.649795;0.495234;0.529342;0.548263;0.366665;1.30864;0.915518;-0.611654;1.16058;-1.70551;0.764146
0.0366128;0.356888;0.626413;0.4968;0.163636;1.48505;0.609233;0.926648;-0.0119954;-0.36489;-1.74186;-7.09744
0.777216;0.352088;0.515811;0.562539;1.80939;0.300362;0.388104;0.948179;22.9965;1.52647;-0.0603219;-1.81485
0.868517;0.287864;0.498682;0.494322;0.748077;1.02717;1.0913;0.953352;3.88649;-0.377032;-0.138905;-2.25155
0.940225;0.519285;0.542415;0.508194;1.27516;0.250517;0.561453;1.06187;-0.448507;1.65668;-2.196;0.0564499
0.47877;0.758371;0.384981;0.494623;1.56168;0.915117;1.19505;0.84072;1.32337;-1.27723;-0.255079;-0.666484
0.701529;0.431697;0.543574;0.476603;1.26906;0.0550663;0.914257;0.939646;-0.0874822;0.249255;19.444;-0.612977
0.652038;0.492381;0.382638;0.495129;1.72117;2.5449;0.554607;1.20859;-0.279116;1.20394;0.844776;0.766909
0.814532;0.753521;0.492785;0.469209;2.13107;1.47466;0.817362;0.957328;-0.69803;0.0984222;-0.0245477;0.404221
0.950137;0.644311;0.212711;0.528209;0.173465;0.946539;0.661722;0.867877;4.1586;0.782372;-6.92945;-6.14244
0.507246;0.533847;0.412584;0.481166;0.540335;1.78923;0.92167;0.985008;-0.185663;4.38254;0.318094;0.475006
0.106739;0.547791;0.408953;0.465585;1.47455;2.43186;1.10595;1.06425;-1.8214;0.421075;31.7883;-0.223866
0.275493;0.402931;0.399897;0.469459;2.91645;1.13608;1.50081;1.00905;-1.0121;-0.209132;-0.0990549;-22.548
0.15053;0.710933;0.311106;0.564818;0.990124;0.350777;0.964338;1.08112;1.47657;-3.08899;0.79037;-0.642554
0.306334;0.32095;0.379235;0.516112;0.243466;0.369818;1.09359;1.09132;-0.511038;-0.907932;19.5833;-20.0368
0.471066;0.306675;0.442731;0.517276;0.58793;0.822775;0.99958;0.900573;0.0918472;-0.910794;1.51993;3.55848
0.962958;0.779785;0.517203;0.439567;0.263019;1.0215;0.546986;0.982758;-0.892027;-0.0989871;0.0517912;-0.240607
